state,district,year,residualsodiumcarbonate,gdp
Rajasthan,Bundi,2012,6.4680004,409802.4908
Rajasthan,Bundi,2013,4.1966667,434292.2193
Rajasthan,Bundi,2014,-2.1966667,465407.7311
Rajasthan,Bundi,2015,3.9938462,501921.5114
Rajasthan,Bundi,2016,0.0,529650.3845
Rajasthan,Bundi,2018,0.0,568101.883
Rajasthan,Chittaurgarh,2011,5.2199998,395330.9317
Rajasthan,Chittaurgarh,2012,4.0,409802.4908
Rajasthan,Chittaurgarh,2014,-11.36,465407.7311
Rajasthan,Chittaurgarh,2018,0.0,568101.883
Rajasthan,Chittorgarh,2000,4.2611537,174260.9951
Rajasthan,Chittorgarh,2001,3.6114285,194104.6612
Rajasthan,Chittorgarh,2002,5.5433335,170786.1681
Rajasthan,Chittorgarh,2003,7.98,225127.9942
Rajasthan,Chittorgarh,2004,4.7975001,219623.1495
Rajasthan,Chittorgarh,2005,2.8050001,234376.8328
Rajasthan,Chittorgarh,2006,6.7085714,261962.6382
Rajasthan,Chittorgarh,2007,5.0657144,273898.8027
Rajasthan,Chittorgarh,2008,8.5300007,296930.5963
Rajasthan,Chittorgarh,2009,3.9466667,314237.3713
Rajasthan,Chittorgarh,2010,2.3467214,361435.8555
Rajasthan,Chittorgarh,2011,5.098,395330.9317
Rajasthan,Chittorgarh,2012,2.4000001,409802.4908
Rajasthan,Chittorgarh,2013,4.8699999,434292.2193
Rajasthan,Chittorgarh,2014,-6.0492306,465407.7311
Rajasthan,Chittorgarh,2015,-3.0628572,501921.5114
Rajasthan,Chittorgarh,2018,0.0,568101.883
Rajasthan,Churu,2000,6.9933333,174260.9951
Rajasthan,Churu,2001,8.7257147,194104.6612
Rajasthan,Churu,2002,10.733333,170786.1681
Rajasthan,Churu,2004,11.623333,219623.1495
Rajasthan,Churu,2005,14.958,234376.8328
Rajasthan,Churu,2006,3.3499999,261962.6382
Rajasthan,Churu,2007,8.4449997,273898.8027
Rajasthan,Churu,2008,10.065,296930.5963
Rajasthan,Churu,2009,8.4840002,314237.3713
Rajasthan,Churu,2010,6.4618182,361435.8555
Rajasthan,Churu,2011,8.4879999,395330.9317
Rajasthan,Churu,2012,12.202222,409802.4908
Rajasthan,Churu,2013,6.96,434292.2193
Rajasthan,Churu,2014,-12.545333,465407.7311
Rajasthan,Churu,2015,2.2364705,501921.5114
Rajasthan,Churu,2018,0.0,568101.883
Rajasthan,Dausa,2000,4.6799998,174260.9951
Rajasthan,Dausa,2001,9.9381819,194104.6612
Rajasthan,Dausa,2002,6.1599998,170786.1681
Rajasthan,Dausa,2004,10.091667,219623.1495
Rajasthan,Dausa,2005,8.8599997,234376.8328
Rajasthan,Dausa,2006,8.7769232,261962.6382
Rajasthan,Dausa,2007,11.272727,273898.8027
Rajasthan,Dausa,2008,18.639999,296930.5963
Rajasthan,Dausa,2009,10.303637,314237.3713
Rajasthan,Dausa,2010,8.0514288,361435.8555
Rajasthan,Dausa,2011,6.3244443,395330.9317
Rajasthan,Dausa,2012,8.2066669,409802.4908
Rajasthan,Dausa,2013,10.2,434292.2193
Rajasthan,Dausa,2014,-3.3540001,465407.7311
Rajasthan,Dausa,2015,2.4319999,501921.5114
Rajasthan,Dausa,2018,0.0,568101.883
Rajasthan,Dhaulpur,2002,19.620001,170786.1681
Rajasthan,Dhaulpur,2004,16.82,219623.1495
Rajasthan,Dhaulpur,2005,8.8199997,234376.8328
Rajasthan,Dhaulpur,2007,17.139999,273898.8027
Rajasthan,Dhaulpur,2009,8.8199997,314237.3713
Rajasthan,Dhaulpur,2014,-31.219999,465407.7311
Rajasthan,Dhaulpur,2015,-55.68,501921.5114
Rajasthan,Dhaulpur,2018,0.0,568101.883
Rajasthan,Dholpur,2000,7.4066668,174260.9951
Rajasthan,Dholpur,2001,4.3893862,194104.6612
Rajasthan,Dholpur,2002,7.2080002,170786.1681
Rajasthan,Dholpur,2004,10.305,219623.1495
Rajasthan,Dholpur,2005,6.3959999,234376.8328
Rajasthan,Dholpur,2006,7.4099998,261962.6382
Rajasthan,Dholpur,2007,4.4606929,273898.8027
Rajasthan,Dholpur,2008,1.04,296930.5963
Rajasthan,Dholpur,2009,3.8828571,314237.3713
Rajasthan,Dholpur,2010,13.823999,361435.8555
Rajasthan,Dholpur,2011,15.4,395330.9317
Rajasthan,Dholpur,2012,4.1760001,409802.4908
Rajasthan,Dholpur,2013,5.7466669,434292.2193
Rajasthan,Dholpur,2014,-1.124,465407.7311
Rajasthan,Dholpur,2015,-2.1563635,501921.5114
Rajasthan,Dholpur,2018,0.0,568101.883
Rajasthan,Dungarpur,2001,2.6742857,194104.6612
Rajasthan,Dungarpur,2002,2.3380001,170786.1681
Rajasthan,Dungarpur,2004,2.0799999,219623.1495
Rajasthan,Dungarpur,2005,5.7533331,234376.8328
Rajasthan,Dungarpur,2006,2.0085714,261962.6382
Rajasthan,Dungarpur,2007,2.332,273898.8027
Rajasthan,Dungarpur,2008,2.76,296930.5963
Rajasthan,Dungarpur,2009,2.4324999,314237.3713
Rajasthan,Dungarpur,2010,4.9400001,361435.8555
Rajasthan,Dungarpur,2011,0.47499999,395330.9317
Rajasthan,Dungarpur,2013,1.3166667,434292.2193
Rajasthan,Dungarpur,2014,-0.6785714,465407.7311
Rajasthan,Dungarpur,2015,-3.9300001,501921.5114
Rajasthan,Dungarpur,2018,0.0,568101.883
Rajasthan,Ganganagar,2000,5.2742858,174260.9951
Rajasthan,Ganganagar,2001,3.0688889,194104.6612
Rajasthan,Ganganagar,2002,7.2933335,170786.1681
Rajasthan,Ganganagar,2004,4.8175001,219623.1495
Rajasthan,Ganganagar,2005,6.4533334,234376.8328
Rajasthan,Ganganagar,2006,4.3028569,261962.6382
Rajasthan,Ganganagar,2007,7.4666667,273898.8027
Rajasthan,Ganganagar,2008,8.5085716,296930.5963
Rajasthan,Ganganagar,2009,3.6200001,314237.3713
Rajasthan,Ganganagar,2010,11.942857,361435.8555
Rajasthan,Ganganagar,2011,8.816,395330.9317
Rajasthan,Ganganagar,2012,5.7857141,409802.4908
Rajasthan,Ganganagar,2013,4.1799998,434292.2193
Rajasthan,Ganganagar,2014,-19.866154,465407.7311
Rajasthan,Ganganagar,2015,-3.8399999,501921.5114
Rajasthan,Ganganagar,2018,0.0,568101.883
Rajasthan,Hanumangarh,2000,17.41,174260.9951
Rajasthan,Hanumangarh,2001,5.0742855,194104.6612
Rajasthan,Hanumangarh,2002,4.0299997,170786.1681
Rajasthan,Hanumangarh,2004,9.9300003,219623.1495
Rajasthan,Hanumangarh,2005,3.724,234376.8328
Rajasthan,Hanumangarh,2006,5.0799999,261962.6382
Rajasthan,Hanumangarh,2007,2.22,273898.8027
Rajasthan,Hanumangarh,2008,9.6099997,296930.5963
Rajasthan,Hanumangarh,2009,5.915,314237.3713
Rajasthan,Hanumangarh,2010,5.5425,361435.8555
Rajasthan,Hanumangarh,2011,4.0142856,395330.9317
Rajasthan,Hanumangarh,2012,8.4799995,409802.4908
Rajasthan,Hanumangarh,2013,6.6680002,434292.2193
Rajasthan,Hanumangarh,2014,-4.3373914,465407.7311
Rajasthan,Hanumangarh,2015,-12.457,501921.5114
Rajasthan,Hanumangarh,2018,0.0,568101.883
Rajasthan,Jaipur,2000,7.9066668,174260.9951
Rajasthan,Jaipur,2001,12.488353,194104.6612
Rajasthan,Jaipur,2002,10.432,170786.1681
Rajasthan,Jaipur,2004,9.0173159,219623.1495
Rajasthan,Jaipur,2005,12.176666,234376.8328
Rajasthan,Jaipur,2006,10.085,261962.6382
Rajasthan,Jaipur,2007,11.865,273898.8027
Rajasthan,Jaipur,2008,8.8150005,296930.5963
Rajasthan,Jaipur,2009,12.856645,314237.3713
Rajasthan,Jaipur,2010,12.484615,361435.8555
Rajasthan,Jaipur,2011,6.2950001,395330.9317
Rajasthan,Jaipur,2012,11.201097,409802.4908
Rajasthan,Jaipur,2013,8.7555552,434292.2193
Rajasthan,Jaipur,2014,8.8236361,465407.7311
Rajasthan,Jaipur,2015,3.1895654,501921.5114
Rajasthan,Jaipur,2018,0.0,568101.883
Rajasthan,Jaisalmer,2000,4.4900002,174260.9951
Rajasthan,Jaisalmer,2001,5.1178946,194104.6612
Rajasthan,Jaisalmer,2002,5.165,170786.1681
Rajasthan,Jaisalmer,2004,5.8724999,219623.1495
Rajasthan,Jaisalmer,2005,6.0106015,234376.8328
Rajasthan,Jaisalmer,2006,5.0799999,261962.6382
Rajasthan,Jaisalmer,2007,5.9363637,273898.8027
Rajasthan,Jaisalmer,2008,5.9611764,296930.5963
Rajasthan,Jaisalmer,2009,5.2147827,314237.3713
Rajasthan,Jaisalmer,2010,2.608,361435.8555
Rajasthan,Jaisalmer,2011,3.052,395330.9317
Rajasthan,Jaisalmer,2012,4.5225,409802.4908
Rajasthan,Jaisalmer,2013,4.8280001,434292.2193
Rajasthan,Jaisalmer,2014,-6.8660002,465407.7311
Rajasthan,Jaisalmer,2015,-4.5781817,501921.5114
Rajasthan,Jaisalmer,2018,0.0,568101.883
Rajasthan,Jalore,2000,4.675384,174260.9951
Rajasthan,Jalore,2001,5.2839999,194104.6612
Rajasthan,Jalore,2002,6.6142168,170786.1681
Rajasthan,Jalore,2003,6.3800001,225127.9942
Rajasthan,Jalore,2004,6.455389,219623.1495
Rajasthan,Jalore,2005,6.6428571,234376.8328
Rajasthan,Jalore,2007,5.9571428,273898.8027
Rajasthan,Jalore,2008,8.3050003,296930.5963
Rajasthan,Jalore,2009,6.8228574,314237.3713
Rajasthan,Jalore,2010,5.9971428,361435.8555
Rajasthan,Jalore,2011,11.46,395330.9317
Rajasthan,Jalore,2012,7.1999998,409802.4908
Rajasthan,Jalore,2013,5.9499998,434292.2193
Rajasthan,Jalore,2014,-0.46249992,465407.7311
Rajasthan,Jalore,2015,3.8199999,501921.5114
Rajasthan,Jalore,2018,0.0,568101.883
Rajasthan,Jhalawar,2001,2.72,194104.6612
Rajasthan,Jhalawar,2002,3.76,170786.1681
Rajasthan,Jhalawar,2004,2.3399999,219623.1495
Rajasthan,Jhalawar,2005,2.1333334,234376.8328
Rajasthan,Jhalawar,2006,4.2666669,261962.6382
Rajasthan,Jhalawar,2007,4.0300002,273898.8027
Rajasthan,Jhalawar,2009,1.13,314237.3713
Rajasthan,Jhalawar,2010,12.860001,361435.8555
Rajasthan,Jhalawar,2011,2.7949998,395330.9317
Rajasthan,Jhalawar,2012,0.92000002,409802.4908
Rajasthan,Jhalawar,2013,1.1533333,434292.2193
Rajasthan,Jhalawar,2014,-8.5039997,465407.7311
Rajasthan,Jhalawar,2015,-4.4104762,501921.5114
Rajasthan,Jhalawar,2018,0.0,568101.883
Rajasthan,Jhunjhunu,2000,13.750626,174260.9951
Rajasthan,Jhunjhunu,2001,7.7360449,194104.6612
Rajasthan,Jhunjhunu,2002,6.4972715,170786.1681
Rajasthan,Jhunjhunu,2004,5.0749998,219623.1495
Rajasthan,Jhunjhunu,2005,4.6999998,234376.8328
Rajasthan,Jhunjhunu,2006,5.2399998,261962.6382
Rajasthan,Jhunjhunu,2007,8.7299995,273898.8027
Rajasthan,Jhunjhunu,2008,8.46,296930.5963
Rajasthan,Jhunjhunu,2009,10.844,314237.3713
Rajasthan,Jhunjhunu,2010,7.4148026,361435.8555
Rajasthan,Jhunjhunu,2011,10.971026,395330.9317
Rajasthan,Jhunjhunu,2012,12.491667,409802.4908
Rajasthan,Jhunjhunu,2013,4.0,434292.2193
Rajasthan,Jhunjhunu,2014,7.1381817,465407.7311
Rajasthan,Jhunjhunu,2015,0.64625007,501921.5114
Rajasthan,Jhunjhunun,2004,18.52,219623.1495
Rajasthan,Jhunjhunun,2005,18.040001,234376.8328
Rajasthan,Jhunjhunun,2006,14.84,261962.6382
Rajasthan,Jhunjhunun,2007,12.48,273898.8027
Rajasthan,Jhunjhunun,2008,10.38,296930.5963
Rajasthan,Jhunjhunun,2009,17.860001,314237.3713
Rajasthan,Jhunjhunun,2010,13.58,361435.8555
Rajasthan,Jhunjhunun,2011,14.4,395330.9317
Rajasthan,Jhunjhunun,2012,13.8,409802.4908
Rajasthan,Jhunjhunun,2014,9.1199999,465407.7311
Rajasthan,Jhunjhunun,2015,1.9400001,501921.5114
Rajasthan,Jodhpur,2000,6.5085831,174260.9951
Rajasthan,Jodhpur,2001,15.04,194104.6612
Rajasthan,Jodhpur,2002,10.491428,170786.1681
Rajasthan,Jodhpur,2004,7.9724998,219623.1495
Rajasthan,Jodhpur,2006,7.9863815,261962.6382
Rajasthan,Jodhpur,2007,10.226666,273898.8027
Rajasthan,Jodhpur,2008,3.7356606,296930.5963
Rajasthan,Jodhpur,2009,7.7149997,314237.3713
Rajasthan,Jodhpur,2010,10.656,361435.8555
Rajasthan,Jodhpur,2011,8.7600002,395330.9317
Rajasthan,Jodhpur,2012,6.1690907,409802.4908
Rajasthan,Jodhpur,2013,6.9566665,434292.2193
Rajasthan,Jodhpur,2014,-7.0676188,465407.7311
Rajasthan,Jodhpur,2015,1.7222221,501921.5114
Rajasthan,Jodhpur,2018,0.0,568101.883
Rajasthan,Karauli,2000,7.8077078,174260.9951
Rajasthan,Karauli,2001,1.476,194104.6612
Rajasthan,Karauli,2002,2.6900001,170786.1681
Rajasthan,Karauli,2004,6.6999998,219623.1495
Rajasthan,Karauli,2005,9.5733328,234376.8328
Rajasthan,Karauli,2006,8.3319998,261962.6382
Rajasthan,Karauli,2007,8.9933329,273898.8027
Rajasthan,Karauli,2008,5.7120004,296930.5963
Rajasthan,Karauli,2009,2.51,314237.3713
Rajasthan,Karauli,2010,12.18,361435.8555
Rajasthan,Karauli,2011,7.3866668,395330.9317
Rajasthan,Karauli,2012,4.0066667,409802.4908
Rajasthan,Karauli,2013,4.3966665,434292.2193
Rajasthan,Karauli,2014,-6.21,465407.7311
Rajasthan,Karauli,2015,-1.3329412,501921.5114
Rajasthan,Karauli,2018,0.0,568101.883
Rajasthan,Kota,2000,4.9666667,174260.9951
Rajasthan,Kota,2001,9.3314285,194104.6612
Rajasthan,Kota,2002,5.0999999,170786.1681
Rajasthan,Kota,2004,6.8685713,219623.1495
Rajasthan,Kota,2005,5.7800002,234376.8328
Rajasthan,Kota,2006,5.2199998,261962.6382
Rajasthan,Kota,2007,8.9200001,273898.8027
Rajasthan,Kota,2008,10.112,296930.5963
Rajasthan,Kota,2009,10.297143,314237.3713
Rajasthan,Kota,2010,4.9050002,361435.8555
Rajasthan,Kota,2011,18.434999,395330.9317
Rajasthan,Kota,2012,5.8600001,409802.4908
Rajasthan,Kota,2013,1.4133333,434292.2193
Rajasthan,Kota,2014,-2.6092308,465407.7311
Rajasthan,Kota,2015,0.78571427,501921.5114
Rajasthan,Kota,2018,0.0,568101.883
Rajasthan,Nagaur,2000,8.9914341,174260.9951
Rajasthan,Nagaur,2001,11.102858,194104.6612
Rajasthan,Nagaur,2002,9.2534561,170786.1681
Rajasthan,Nagaur,2004,10.415385,219623.1495
Rajasthan,Nagaur,2005,8.2818184,234376.8328
Rajasthan,Nagaur,2006,5.934,261962.6382
Rajasthan,Nagaur,2007,11.243333,273898.8027
Rajasthan,Nagaur,2008,14.635,296930.5963
Rajasthan,Nagaur,2009,12.618,314237.3713
Rajasthan,Nagaur,2010,12.857778,361435.8555
Rajasthan,Nagaur,2011,11.498182,395330.9317
Rajasthan,Nagaur,2012,16.674608,409802.4908
Rajasthan,Nagaur,2013,12.644191,434292.2193
Rajasthan,Nagaur,2014,-14.08909,465407.7311
Rajasthan,Nagaur,2015,-13.46,501921.5114
Rajasthan,Nagaur,2018,0.0,568101.883
Rajasthan,Pali,2000,7.4733334,174260.9951
Rajasthan,Pali,2001,10.603077,194104.6612
Rajasthan,Pali,2002,13.556,170786.1681
Rajasthan,Pali,2004,12.585,219623.1495
Rajasthan,Pali,2005,12.54,234376.8328
Rajasthan,Pali,2006,14.211429,261962.6382
Rajasthan,Pali,2007,13.232,273898.8027
Rajasthan,Pali,2008,16.488001,296930.5963
Rajasthan,Pali,2009,13.593333,314237.3713
Rajasthan,Pali,2010,13.998,361435.8555
Rajasthan,Pali,2011,18.021429,395330.9317
Rajasthan,Pali,2012,15.928888,409802.4908
Rajasthan,Pali,2013,15.251111,434292.2193
Rajasthan,Pali,2014,-0.77888864,465407.7311
Rajasthan,Pali,2015,-1.2905264,501921.5114
Rajasthan,Pali,2018,0.0,568101.883
Rajasthan,Pratapgarh,2000,1.2,174260.9951
Rajasthan,Pratapgarh,2005,0.81999999,234376.8328
Rajasthan,Pratapgarh,2006,1.6333333,261962.6382
Rajasthan,Pratapgarh,2009,1.3200001,314237.3713
Rajasthan,Pratapgarh,2010,1.4000001,361435.8555
Rajasthan,Pratapgarh,2012,0.40000001,409802.4908
Rajasthan,Rajsamand,2000,4.7600002,174260.9951
Rajasthan,Rajsamand,2001,4.4763637,194104.6612
Rajasthan,Rajsamand,2002,8.8924999,170786.1681
Rajasthan,Rajsamand,2004,4.198,219623.1495
Rajasthan,Rajsamand,2005,3.1949999,234376.8328
Rajasthan,Rajsamand,2006,7.3400002,261962.6382
Rajasthan,Rajsamand,2007,3.0666666,273898.8027
Rajasthan,Rajsamand,2008,19.858,296930.5963
Rajasthan,Rajsamand,2009,5.7953849,314237.3713
Rajasthan,Rajsamand,2010,2.6142857,361435.8555
Rajasthan,Rajsamand,2011,5.4709091,395330.9317
Rajasthan,Rajsamand,2012,5.1942859,409802.4908
Rajasthan,Rajsamand,2013,3.6866665,434292.2193
Rajasthan,Rajsamand,2014,-8.132308,465407.7311
Rajasthan,Rajsamand,2015,-8.1211109,501921.5114
Rajasthan,Rajsamand,2018,0.0,568101.883
Rajasthan,Sawai Madhopur,2000,8.2950001,174260.9951
Rajasthan,Sawai Madhopur,2001,9.2950001,194104.6612
Rajasthan,Sawai Madhopur,2002,7.2466664,170786.1681
Rajasthan,Sawai Madhopur,2004,10.903637,219623.1495
Rajasthan,Sawai Madhopur,2005,8.724,234376.8328
Rajasthan,Sawai Madhopur,2006,7.9488888,261962.6382
Rajasthan,Sawai Madhopur,2007,7.737143,273898.8027
Rajasthan,Sawai Madhopur,2008,6.2199998,296930.5963
Rajasthan,Sawai Madhopur,2009,9.2950001,314237.3713
Rajasthan,Sawai Madhopur,2010,10.628572,361435.8555
Rajasthan,Sawai Madhopur,2011,12.197143,395330.9317
Rajasthan,Sawai Madhopur,2012,7.1025,409802.4908
Rajasthan,Sawai Madhopur,2013,2.6949999,434292.2193
Rajasthan,Sawai Madhopur,2014,-5.7988887,465407.7311
Rajasthan,Sawai Madhopur,2015,-2.7752941,501921.5114
Rajasthan,Sawai Madhopur,2018,0.0,568101.883
Rajasthan,Sikar,2000,15.91,174260.9951
Rajasthan,Sikar,2001,10.622222,194104.6612
Rajasthan,Sikar,2002,1.3,170786.1681
Rajasthan,Sikar,2004,20.737501,219623.1495
Rajasthan,Sikar,2005,11.006667,234376.8328
Rajasthan,Sikar,2006,7.0300002,261962.6382
Rajasthan,Sikar,2007,12.18375,273898.8027
Rajasthan,Sikar,2008,11.65,296930.5963
Rajasthan,Sikar,2009,11.613967,314237.3713
Rajasthan,Sikar,2010,10.781905,361435.8555
Rajasthan,Sikar,2011,12.618182,395330.9317
Rajasthan,Sikar,2012,10.125714,409802.4908
Rajasthan,Sikar,2013,6.586154,434292.2193
Rajasthan,Sikar,2014,2.8066669,465407.7311
Rajasthan,Sikar,2015,-3.49,501921.5114
Rajasthan,Sikar,2018,0.0,568101.883
Rajasthan,Sirohi,2000,1.64,174260.9951
Rajasthan,Sirohi,2001,3.4066668,194104.6612
Rajasthan,Sirohi,2002,1.0166667,170786.1681
Rajasthan,Sirohi,2004,2.3499999,219623.1495
Rajasthan,Sirohi,2005,3.9333334,234376.8328
Rajasthan,Sirohi,2007,4.0533333,273898.8027
Rajasthan,Sirohi,2008,2.1033332,296930.5963
Rajasthan,Sirohi,2009,3.4066668,314237.3713
Rajasthan,Sirohi,2010,4.3800001,361435.8555
Rajasthan,Sirohi,2011,1.77,395330.9317
Rajasthan,Sirohi,2012,1.0,409802.4908
Rajasthan,Sirohi,2013,1.5933334,434292.2193
Rajasthan,Sirohi,2014,-8.5364704,465407.7311
Rajasthan,Sirohi,2015,-9.8872728,501921.5114
Rajasthan,Sirohi,2018,0.0,568101.883
Rajasthan,Tonk,2000,10.125714,174260.9951
Rajasthan,Tonk,2001,11.085714,194104.6612
Rajasthan,Tonk,2002,12.176667,170786.1681
Rajasthan,Tonk,2004,12.126,219623.1495
Rajasthan,Tonk,2005,13.213333,234376.8328
Rajasthan,Tonk,2006,7.3799996,261962.6382
Rajasthan,Tonk,2008,6.1100001,296930.5963
Rajasthan,Tonk,2009,14.357142,314237.3713
Rajasthan,Tonk,2010,7.8771429,361435.8555
Rajasthan,Tonk,2011,9.1780005,395330.9317
Rajasthan,Tonk,2012,12.222222,409802.4908
Rajasthan,Tonk,2013,3.7,434292.2193
Rajasthan,Tonk,2014,-5.9500003,465407.7311
Rajasthan,Tonk,2015,3.7726316,501921.5114
Rajasthan,Tonk,2018,0.0,568101.883
Rajasthan,Udaipur,2000,5.46,174260.9951
Rajasthan,Udaipur,2001,2.8789999,194104.6612
Rajasthan,Udaipur,2002,3.4733334,170786.1681
Rajasthan,Udaipur,2004,2.586,219623.1495
Rajasthan,Udaipur,2005,1.395,234376.8328
Rajasthan,Udaipur,2006,2.6583333,261962.6382
Rajasthan,Udaipur,2007,3.925,273898.8027
Rajasthan,Udaipur,2008,2.6566668,296930.5963
Rajasthan,Udaipur,2009,2.957,314237.3713
Rajasthan,Udaipur,2010,2.638,361435.8555
Rajasthan,Udaipur,2011,3.9400001,395330.9317
Rajasthan,Udaipur,2012,3.3599999,409802.4908
Rajasthan,Udaipur,2013,3.79125,434292.2193
Rajasthan,Udaipur,2014,-5.9614816,465407.7311
Rajasthan,Udaipur,2015,4.6555562,501921.5114
Rajasthan,Udaipur,2018,0.0,568101.883
Telangana,Adilabad,2004,4.4000001,161790.0416
Telangana,Adilabad,2014,-4.4527273,372896.74
Telangana,Adilabad,2015,-3.9833333,416892.3724
Telangana,Adilabad,2017,-2.6849999,498145.46
Telangana,Adilabad,2018,-3.7,544440.5948
Telangana,Bhadradri Kothagudem,2005,10.02,187776.178
Telangana,Bhadradri Kothagudem,2007,4.4000001,229693.219
Telangana,Bhadradri Kothagudem,2008,4.5159998,260994.8059
Telangana,Bhadradri Kothagudem,2009,7.8000002,261702.8578
Telangana,Bhadradri Kothagudem,2010,4.0999999,307974.0313
Telangana,Bhadradri Kothagudem,2013,8.0,349592.66
Telangana,Bhadradri Kothagudem,2014,-2.415,372896.74
Telangana,Bhadradri Kothagudem,2015,-2.2738461,416892.3724
Telangana,Bhadradri Kothagudem,2017,-0.53666675,498145.46
Telangana,Bhadradri Kothagudem,2018,-2.8781819,544440.5948
Telangana,Hyderabad,2004,2.1999998,161790.0416
Telangana,Hyderabad,2006,0.40000001,208478.0616
Telangana,Hyderabad,2014,-1.03,372896.74
Telangana,Hyderabad,2015,-3.1666665,416892.3724
Telangana,Hyderabad,2017,-2.6023531,498145.46
Telangana,Hyderabad,2018,-1.6546667,544440.5948
Telangana,Jagitial,2004,3.4000001,161790.0416
Telangana,Jagitial,2013,6.1999998,349592.66
Telangana,Jagitial,2014,-5.2057142,372896.74
Telangana,Jagitial,2015,-1.2,416892.3724
Telangana,Jagitial,2017,-1.8885714,498145.46
Telangana,Jagitial,2018,-2.3199999,544440.5948
Telangana,Jangoan,2014,-8.1899996,372896.74
Telangana,Jangoan,2015,6.1999998,416892.3724
Telangana,Jangoan,2017,0.45428571,498145.46
Telangana,Jangoan,2018,-4.0257144,544440.5948
Telangana,Jayashankar Bhupalapally,2014,-2.8733332,372896.74
Telangana,Jayashankar Bhupalapally,2015,-2.1900001,416892.3724
Telangana,Jayashankar Bhupalapally,2017,-2.8039999,498145.46
Telangana,Jayashankar Bhupalapally,2018,-1.41,544440.5948
Telangana,Jogulamba Gadwal,2004,1.4,161790.0416
Telangana,Jogulamba Gadwal,2014,-16.91,372896.74
Telangana,Jogulamba Gadwal,2015,-17.1,416892.3724
Telangana,Jogulamba Gadwal,2017,-21.6,498145.46
Telangana,Jogulamba Gadwal,2018,-20.900002,544440.5948
Telangana,Kamareddy,2008,0.98000002,260994.8059
Telangana,Kamareddy,2013,5.5899997,349592.66
Telangana,Kamareddy,2014,-12.294545,372896.74
Telangana,Kamareddy,2015,-3.268889,416892.3724
Telangana,Kamareddy,2017,-3.4759998,498145.46
Telangana,Kamareddy,2018,-3.4275,544440.5948
Telangana,Karimnagar,2004,2.4200001,161790.0416
Telangana,Karimnagar,2008,6.0,260994.8059
Telangana,Karimnagar,2014,-8.448,372896.74
Telangana,Karimnagar,2015,-1.632,416892.3724
Telangana,Karimnagar,2017,-4.2333336,498145.46
Telangana,Karimnagar,2018,-4.5,544440.5948
Telangana,Khammam,2005,1.3,187776.178
Telangana,Khammam,2007,12.8,229693.219
Telangana,Khammam,2008,4.7000003,260994.8059
Telangana,Khammam,2014,-0.35882363,372896.74
Telangana,Khammam,2015,-1.1414286,416892.3724
Telangana,Khammam,2017,0.057647038,498145.46
Telangana,Khammam,2018,-4.5075002,544440.5948
Telangana,Kumuram Bheem Asifabad,2004,7.0,161790.0416
Telangana,Kumuram Bheem Asifabad,2014,-0.46666667,372896.74
Telangana,Kumuram Bheem Asifabad,2015,-3.2633333,416892.3724
Telangana,Kumuram Bheem Asifabad,2017,-3.8257143,498145.46
Telangana,Kumuram Bheem Asifabad,2018,-4.742857,544440.5948
Telangana,Mahabubabad,2014,-6.6760001,372896.74
Telangana,Mahabubabad,2015,-5.5,416892.3724
Telangana,Mahabubabad,2017,-5.052,498145.46
Telangana,Mahabubabad,2018,-7.0299997,544440.5948
Telangana,Mahabubnagar,2013,6.8200002,349592.66
Telangana,Mahabubnagar,2014,-17.9,372896.74
Telangana,Mahabubnagar,2015,-7.5999999,416892.3724
Telangana,Mahabubnagar,2017,-21.209999,498145.46
Telangana,Mahabubnagar,2018,-17.85,544440.5948
Telangana,Mancherial,2004,18.219999,161790.0416
Telangana,Mancherial,2014,-4.7975001,372896.74
Telangana,Mancherial,2015,2.595,416892.3724
Telangana,Mancherial,2017,-1.1800001,498145.46
Telangana,Mancherial,2018,-1.73,544440.5948
Telangana,Medak,2007,5.98,229693.219
Telangana,Medak,2013,9.2009649,349592.66
Telangana,Medak,2014,-4.0200005,372896.74
Telangana,Medak,2015,-0.67500019,416892.3724
Telangana,Medak,2017,0.70666671,498145.46
Telangana,Medak,2018,-7.4266667,544440.5948
Telangana,Medchal Malkajgiri,2013,7.3800001,349592.66
Telangana,Medchal Malkajgiri,2014,-9.9266663,372896.74
Telangana,Medchal Malkajgiri,2015,-6.3299999,416892.3724
Telangana,Medchal Malkajgiri,2017,-5.6800003,498145.46
Telangana,Medchal Malkajgiri,2018,-5.8885717,544440.5948
Telangana,Nagarkurnool,2014,-18.380001,372896.74
Telangana,Nagarkurnool,2015,-3.8499999,416892.3724
Telangana,Nagarkurnool,2017,-0.65999985,498145.46
Telangana,Nagarkurnool,2018,-0.80400008,544440.5948
Telangana,Nalgonda,2004,28.9,161790.0416
Telangana,Nalgonda,2006,10.77,208478.0616
Telangana,Nalgonda,2010,14.4,307974.0313
Telangana,Nalgonda,2014,-6.2413335,372896.74
Telangana,Nalgonda,2015,-3.9141936,416892.3724
Telangana,Nalgonda,2017,-5.8225808,498145.46
Telangana,Nalgonda,2018,-6.7023077,544440.5948
Telangana,Narayanpet,2004,5.1100001,161790.0416
Telangana,Narayanpet,2014,12.58,372896.74
Telangana,Narayanpet,2015,9.3999996,416892.3724
Telangana,Narayanpet,2017,-0.39999995,498145.46
