state,district,year,residualsodiumcarbonate,gdp,Gini
maharashtra,gondia,2006,2.632,780279.6914,0.37
maharashtra,gondia,2007,1.1792457,871095.9484,0.37
maharashtra,gondia,2008,0.91428572,884778.7477,0.37
maharashtra,gondia,2009,3.8,970265.197,0.37
maharashtra,gondia,2012,1.8,1189710.84,0.37
maharashtra,gondia,2013,0.81,1267551.27,0.37
maharashtra,gondia,2014,-7.2788887,1345341.463,0.37
maharashtra,gondia,2015,-5.0999999,1452513.395,0.37
maharashtra,gondia,2016,-6.0467615,1596120.748,0.37
maharashtra,gondia,2017,6.9603486,1661065.007,0.37
maharashtra,gondia,2018,-5.0572939,1728577.953,0.37
maharashtra,hingoli,2000,4.1600003,462181.6751,0.37
maharashtra,hingoli,2001,3.1824999,478508.6139,0.37
maharashtra,hingoli,2004,1.6600001,599027.635,0.37
maharashtra,hingoli,2007,2.3899999,871095.9484,0.37
maharashtra,hingoli,2012,0.2,1189710.84,0.37
maharashtra,hingoli,2014,-7.257,1345341.463,0.37
maharashtra,hingoli,2016,-4.4759998,1596120.748,0.37
maharashtra,hingoli,2017,9.2378912,1661065.007,0.37
maharashtra,hingoli,2018,0.073835105,1728577.953,0.37
maharashtra,jalgaon,2000,5.5999999,462181.6751,0.37
maharashtra,jalgaon,2001,12.13,478508.6139,0.37
maharashtra,jalgaon,2002,2.4266667,511507.164,0.37
maharashtra,jalgaon,2004,2.1440001,599027.635,0.37
maharashtra,jalgaon,2005,7.4649997,685815.5489,0.37
maharashtra,jalgaon,2006,4.1374998,780279.6914,0.37
maharashtra,jalgaon,2007,2.1714287,871095.9484,0.37
maharashtra,jalgaon,2008,2.0,884778.7477,0.37
maharashtra,jalgaon,2009,2.4950001,970265.197,0.37
maharashtra,jalgaon,2012,0.74000001,1189710.84,0.37
maharashtra,jalgaon,2014,-16.360001,1345341.463,0.37
maharashtra,jalgaon,2015,-6.5279999,1452513.395,0.37
maharashtra,jalgaon,2016,-8.875,1596120.748,0.37
maharashtra,jalgaon,2017,14.847873,1661065.007,0.37
maharashtra,jalgaon,2018,-3.021276,1728577.953,0.37
maharashtra,jalna,2000,7.02,462181.6751,0.37
maharashtra,jalna,2001,19.440001,478508.6139,0.37
maharashtra,jalna,2002,3.95,511507.164,0.37
maharashtra,jalna,2004,5.2799997,599027.635,0.37
maharashtra,jalna,2005,10.01,685815.5489,0.37
maharashtra,jalna,2006,5.6066666,780279.6914,0.37
maharashtra,jalna,2007,2.48,871095.9484,0.37
maharashtra,jalna,2008,15.52,884778.7477,0.37
maharashtra,jalna,2009,11.2,970265.197,0.37
maharashtra,jalna,2014,-21.52,1345341.463,0.37
maharashtra,jalna,2015,-22.089231,1452513.395,0.37
maharashtra,jalna,2016,-10.786667,1596120.748,0.37
maharashtra,jalna,2017,17.066431,1661065.007,0.37
maharashtra,jalna,2018,-0.92452782,1728577.953,0.37
maharashtra,kolhapur,2000,0.405,462181.6751,0.37
maharashtra,kolhapur,2001,0.71428573,478508.6139,0.37
maharashtra,kolhapur,2002,2.04,511507.164,0.37
maharashtra,kolhapur,2004,0.87,599027.635,0.37
maharashtra,kolhapur,2006,0.86000001,780279.6914,0.37
maharashtra,kolhapur,2007,0.168,871095.9484,0.37
maharashtra,kolhapur,2009,0.19,970265.197,0.37
maharashtra,kolhapur,2014,-5.4211431,1345341.463,0.37
maharashtra,kolhapur,2015,-2.7723529,1452513.395,0.37
maharashtra,kolhapur,2016,-2.6045713,1596120.748,0.37
maharashtra,kolhapur,2017,6.332015,1661065.007,0.37
maharashtra,kolhapur,2018,-3.302542,1728577.953,0.37
maharashtra,latur,2000,0.92666668,462181.6751,0.37
maharashtra,latur,2001,0.60000002,478508.6139,0.37
maharashtra,latur,2002,1.705,511507.164,0.37
maharashtra,latur,2004,0.2,599027.635,0.37
maharashtra,latur,2006,0.18000001,780279.6914,0.37
maharashtra,latur,2014,-12.98125,1345341.463,0.37
maharashtra,latur,2015,-3.3899999,1452513.395,0.37
maharashtra,latur,2016,-12.421818,1596120.748,0.37
maharashtra,latur,2017,8.0763569,1661065.007,0.37
maharashtra,latur,2018,-0.71841115,1728577.953,0.37
maharashtra,mumbai suburban,2001,0.36000001,478508.6139,0.37
maharashtra,mumbai suburban,2004,1.26,599027.635,0.37
maharashtra,mumbai suburban,2009,1.78,970265.197,0.37
maharashtra,mumbai suburban,2017,5.1164398,1661065.007,0.37
maharashtra,mumbai suburban,2018,-6.5894632,1728577.953,0.37
maharashtra,mumbai,2000,3.0,462181.6751,0.37
maharashtra,mumbai,2001,2.2,478508.6139,0.37
maharashtra,mumbai,2002,1.62,511507.164,0.37
maharashtra,mumbai,2004,2.1700001,599027.635,0.37
maharashtra,mumbai,2006,3.1600001,780279.6914,0.37
maharashtra,mumbai,2007,4.04,871095.9484,0.37
maharashtra,mumbai,2008,0.62,884778.7477,0.37
maharashtra,mumbai,2009,1.5,970265.197,0.37
maharashtra,mumbai,2012,2.1800001,1189710.84,0.37
maharashtra,mumbai,2014,-4.9733334,1345341.463,0.37
maharashtra,mumbai,2016,2.1533334,1596120.748,0.37
maharashtra,mumbai,2017,10.375927,1661065.007,0.37
maharashtra,mumbai,2018,-1.2935339,1728577.953,0.37
maharashtra,nagpur,2000,4.6822219,462181.6751,0.37
maharashtra,nagpur,2001,4.9200001,478508.6139,0.37
maharashtra,nagpur,2002,3.0766666,511507.164,0.37
maharashtra,nagpur,2004,3.5066667,599027.635,0.37
maharashtra,nagpur,2005,2.0647058,685815.5489,0.37
maharashtra,nagpur,2006,1.9583334,780279.6914,0.37
maharashtra,nagpur,2007,2.0650001,871095.9484,0.37
maharashtra,nagpur,2008,3.0999999,884778.7477,0.37
maharashtra,nagpur,2009,1.8581818,970265.197,0.37
maharashtra,nagpur,2012,4.2377777,1189710.84,0.37
maharashtra,nagpur,2014,-10.097407,1345341.463,0.37
maharashtra,nagpur,2015,-3.6766102,1452513.395,0.37
maharashtra,nagpur,2016,-5.3563266,1596120.748,0.37
maharashtra,nagpur,2017,14.027063,1661065.007,0.37
maharashtra,nagpur,2018,-0.60618371,1728577.953,0.37
maharashtra,nanded,2000,0.76999998,462181.6751,0.37
maharashtra,nanded,2001,2.0755556,478508.6139,0.37
maharashtra,nanded,2002,0.44999999,511507.164,0.37
maharashtra,nanded,2004,1.1900001,599027.635,0.37
maharashtra,nanded,2005,2.552,685815.5489,0.37
maharashtra,nanded,2006,1.21,780279.6914,0.37
maharashtra,nanded,2007,3.02,871095.9484,0.37
maharashtra,nanded,2008,1.1799999,884778.7477,0.37
maharashtra,nanded,2009,2.8,970265.197,0.37
maharashtra,nanded,2014,-13.764167,1345341.463,0.37
maharashtra,nanded,2015,-9.3450003,1452513.395,0.37
maharashtra,nanded,2016,-2.7386668,1596120.748,0.37
maharashtra,nanded,2017,11.710856,1661065.007,0.37
maharashtra,nanded,2018,-2.5693595,1728577.953,0.37
maharashtra,nandurbar,2000,0.93000001,462181.6751,0.37
maharashtra,nandurbar,2001,1.6,478508.6139,0.37
maharashtra,nandurbar,2002,0.69,511507.164,0.37
maharashtra,nandurbar,2004,1.0,599027.635,0.37
maharashtra,nandurbar,2007,0.02,871095.9484,0.37
maharashtra,nandurbar,2008,1.6,884778.7477,0.37
maharashtra,nandurbar,2009,1.0,970265.197,0.37
maharashtra,nandurbar,2012,0.64499998,1189710.84,0.37
maharashtra,nandurbar,2014,-11.329166,1345341.463,0.37
maharashtra,nandurbar,2015,-1.2,1452513.395,0.37
maharashtra,nandurbar,2016,-7.9231577,1596120.748,0.37
maharashtra,nandurbar,2017,9.7365599,1661065.007,0.37
maharashtra,nandurbar,2018,-3.9219759,1728577.953,0.37
maharashtra,nashik,2000,2.6980002,462181.6751,0.37
maharashtra,nashik,2001,0.86000001,478508.6139,0.37
maharashtra,nashik,2002,0.9066667,511507.164,0.37
maharashtra,nashik,2004,2.6600001,599027.635,0.37
maharashtra,nashik,2005,5.4000001,685815.5489,0.37
maharashtra,nashik,2006,7.0149999,780279.6914,0.37
maharashtra,nashik,2007,3.6600001,871095.9484,0.37
maharashtra,nashik,2008,5.9050002,884778.7477,0.37
maharashtra,nashik,2009,0.38,970265.197,0.37
maharashtra,nashik,2012,2.0,1189710.84,0.37
maharashtra,nashik,2013,0.18000001,1267551.27,0.37
maharashtra,nashik,2014,-9.7072411,1345341.463,0.37
maharashtra,nashik,2015,-5.6008887,1452513.395,0.37
maharashtra,nashik,2016,-8.7216263,1596120.748,0.37
maharashtra,nashik,2017,12.594333,1661065.007,0.37
maharashtra,nashik,2018,-4.1036763,1728577.953,0.37
maharashtra,osmanabad,2000,1.04,462181.6751,0.37
maharashtra,osmanabad,2001,0.36000001,478508.6139,0.37
maharashtra,osmanabad,2002,1.3,511507.164,0.37
maharashtra,osmanabad,2004,2.0266666,599027.635,0.37
maharashtra,osmanabad,2006,1.24,780279.6914,0.37
maharashtra,osmanabad,2014,-11.4075,1345341.463,0.37
maharashtra,osmanabad,2015,-18.784615,1452513.395,0.37
maharashtra,osmanabad,2016,-9.545455,1596120.748,0.37
maharashtra,osmanabad,2017,11.060768,1661065.007,0.37
maharashtra,osmanabad,2018,-2.8400161,1728577.953,0.37
maharashtra,parbhani,2000,2.2411969,462181.6751,0.37
maharashtra,parbhani,2001,2.76,478508.6139,0.37
maharashtra,parbhani,2002,3.6266668,511507.164,0.37
maharashtra,parbhani,2004,4.0,599027.635,0.37
maharashtra,parbhani,2005,3.0666666,685815.5489,0.37
maharashtra,parbhani,2006,6.96,780279.6914,0.37
maharashtra,parbhani,2007,1.9250001,871095.9484,0.37
maharashtra,parbhani,2008,3.27,884778.7477,0.37
maharashtra,parbhani,2009,6.8000002,970265.197,0.37
maharashtra,parbhani,2014,-11.472,1345341.463,0.37
maharashtra,parbhani,2015,-2.8470588,1452513.395,0.37
maharashtra,parbhani,2016,-5.0106668,1596120.748,0.37
maharashtra,parbhani,2017,10.010513,1661065.007,0.37
maharashtra,parbhani,2018,0.83891135,1728577.953,0.37
maharashtra,pune,2000,1.98375,462181.6751,0.37
maharashtra,pune,2001,2.9524999,478508.6139,0.37
maharashtra,pune,2002,2.8244445,511507.164,0.37
maharashtra,pune,2004,4.722857,599027.635,0.37
maharashtra,pune,2005,4.2466664,685815.5489,0.37
maharashtra,pune,2006,3.0725,780279.6914,0.37
maharashtra,pune,2007,2.4142857,871095.9484,0.37
maharashtra,pune,2008,3.375,884778.7477,0.37
maharashtra,pune,2009,1.8682353,970265.197,0.37
maharashtra,pune,2012,5.6066666,1189710.84,0.37
maharashtra,pune,2014,-10.8544,1345341.463,0.37
maharashtra,pune,2015,-3.145,1452513.395,0.37
maharashtra,pune,2016,-6.1428995,1596120.748,0.37
maharashtra,pune,2017,10.568538,1661065.007,0.37
maharashtra,pune,2018,-0.1529251,1728577.953,0.37
maharashtra,raigad,2001,1.96,478508.6139,0.37
maharashtra,raigad,2002,0.22,511507.164,0.37
maharashtra,raigad,2004,5.6399999,599027.635,0.37
maharashtra,raigad,2005,0.41999999,685815.5489,0.37
maharashtra,raigad,2014,-1.5,1345341.463,0.37
maharashtra,raigad,2015,0.60000002,1452513.395,0.37
maharashtra,raigad,2016,-0.47999999,1596120.748,0.37
maharashtra,raigad,2017,10.91238,1661065.007,0.37
maharashtra,raigad,2018,3.638613,1728577.953,0.37
maharashtra,raigarh,2004,1.04,599027.635,0.37
maharashtra,raigarh,2014,-2.7588785,1345341.463,0.37
maharashtra,raigarh,2017,6.2186918,1661065.007,0.37
maharashtra,ratnagiri,2000,0.125,462181.6751,0.37
maharashtra,ratnagiri,2001,0.145,478508.6139,0.37
maharashtra,ratnagiri,2002,0.105,511507.164,0.37
maharashtra,ratnagiri,2005,0.68000001,685815.5489,0.37
maharashtra,ratnagiri,2006,0.22999999,780279.6914,0.37
maharashtra,ratnagiri,2007,0.12222222,871095.9484,0.37
maharashtra,ratnagiri,2008,0.13052632,884778.7477,0.37
maharashtra,ratnagiri,2009,0.02,970265.197,0.37
maharashtra,ratnagiri,2013,2.5,1267551.27,0.37
maharashtra,ratnagiri,2014,-1.60375,1345341.463,0.37
maharashtra,ratnagiri,2015,-2.2514286,1452513.395,0.37
maharashtra,ratnagiri,2016,-0.36052629,1596120.748,0.37
maharashtra,ratnagiri,2017,16.833138,1661065.007,0.37
maharashtra,ratnagiri,2018,-2.1015296,1728577.953,0.37
maharashtra,sangli,2000,1.24,462181.6751,0.37
maharashtra,sangli,2001,4.4200001,478508.6139,0.37
maharashtra,sangli,2002,1.8933333,511507.164,0.37
maharashtra,sangli,2006,2.5599999,780279.6914,0.37
maharashtra,sangli,2007,0.80000001,871095.9484,0.37
maharashtra,sangli,2008,1.9399999,884778.7477,0.37
maharashtra,sangli,2009,4.0799999,970265.197,0.37
maharashtra,sangli,2014,-14.928572,1345341.463,0.37
maharashtra,sangli,2015,-9.0890903,1452513.395,0.37
maharashtra,sangli,2016,-5.2046666,1596120.748,0.37
maharashtra,sangli,2017,10.558726,1661065.007,0.37
maharashtra,sangli,2018,0.57254839,1728577.953,0.37
maharashtra,satara,2000,1.2533333,462181.6751,0.37
maharashtra,satara,2001,1.5733333,478508.6139,0.37
maharashtra,satara,2002,1.7866666,511507.164,0.37
maharashtra,satara,2004,0.079999998,599027.635,0.37
maharashtra,satara,2005,1.9,685815.5489,0.37
maharashtra,satara,2006,1.865,780279.6914,0.37
maharashtra,satara,2007,1.26,871095.9484,0.37
maharashtra,satara,2008,1.4109091,884778.7477,0.37
maharashtra,satara,2009,2.9449999,970265.197,0.37
maharashtra,satara,2014,-5.2668424,1345341.463,0.37
maharashtra,satara,2015,-4.1222224,1452513.395,0.37
maharashtra,satara,2016,-3.8635294,1596120.748,0.37
maharashtra,satara,2017,8.9716806,1661065.007,0.37
maharashtra,satara,2018,-1.0719774,1728577.953,0.37
maharashtra,sindhudurg,2000,0.176,462181.6751,0.37
maharashtra,sindhudurg,2001,0.3876923,478508.6139,0.37
maharashtra,sindhudurg,2002,0.28,511507.164,0.37
maharashtra,sindhudurg,2004,0.2375,599027.635,0.37
maharashtra,sindhudurg,2005,0.23,685815.5489,0.37
maharashtra,sindhudurg,2006,0.124,780279.6914,0.37
maharashtra,sindhudurg,2007,0.11,871095.9484,0.37
maharashtra,sindhudurg,2008,0.075000003,884778.7477,0.37
maharashtra,sindhudurg,2009,0.13,970265.197,0.37
maharashtra,sindhudurg,2012,1.3488889,1189710.84,0.37
maharashtra,sindhudurg,2013,0.40000001,1267551.27,0.37
maharashtra,sindhudurg,2014,-1.7191304,1345341.463,0.37
maharashtra,sindhudurg,2015,-2.0929413,1452513.395,0.37
maharashtra,sindhudurg,2016,1.5018605,1596120.748,0.37
maharashtra,sindhudurg,2017,8.061388,1661065.007,0.37
maharashtra,sindhudurg,2018,-4.1508288,1728577.953,0.37
maharashtra,solapur,2000,3.9711111,462181.6751,0.37
maharashtra,solapur,2001,3.0899999,478508.6139,0.37
maharashtra,solapur,2002,6.9266667,511507.164,0.37
maharashtra,solapur,2006,1.5333333,780279.6914,0.37
maharashtra,solapur,2007,2.0999999,871095.9484,0.37
maharashtra,solapur,2008,1.8657143,884778.7477,0.37
maharashtra,solapur,2009,3.7633333,970265.197,0.37
maharashtra,solapur,2014,-18.476191,1345341.463,0.37
maharashtra,solapur,2015,-16.957273,1452513.395,0.37
maharashtra,solapur,2016,-9.5642853,1596120.748,0.37
maharashtra,solapur,2017,12.086957,1661065.007,0.37
maharashtra,solapur,2018,-1.7037542,1728577.953,0.37
maharashtra,thane,2000,3.4012501,462181.6751,0.37
maharashtra,thane,2001,2.52,478508.6139,0.37
maharashtra,thane,2002,0.70444447,511507.164,0.37
maharashtra,thane,2004,0.72500002,599027.635,0.37
maharashtra,thane,2005,0.56666666,685815.5489,0.37
maharashtra,thane,2006,0.81333333,780279.6914,0.37
maharashtra,thane,2007,0.9066667,871095.9484,0.37
maharashtra,thane,2008,0.62,884778.7477,0.37
maharashtra,thane,2009,0.71846157,970265.197,0.37
maharashtra,thane,2012,1.35,1189710.84,0.37
maharashtra,thane,2014,-3.0788236,1345341.463,0.37
maharashtra,thane,2015,-3.5999999,1452513.395,0.37
maharashtra,thane,2016,-4.7370214,1596120.748,0.37
maharashtra,thane,2017,8.0584326,1661065.007,0.37
maharashtra,thane,2018,-1.1369063,1728577.953,0.37
maharashtra,wardha,2000,4.3000002,462181.6751,0.37
maharashtra,wardha,2001,3.1700001,478508.6139,0.37
maharashtra,wardha,2002,6.1760001,511507.164,0.37
maharashtra,wardha,2004,4.4650002,599027.635,0.37
maharashtra,wardha,2005,10.58,685815.5489,0.37
maharashtra,wardha,2006,10.746667,780279.6914,0.37
maharashtra,wardha,2007,3.5387499,871095.9484,0.37
maharashtra,wardha,2008,6.6359997,884778.7477,0.37
maharashtra,wardha,2009,1.7333333,970265.197,0.37
maharashtra,wardha,2012,3.0,1189710.84,0.37
maharashtra,wardha,2013,5.8000002,1267551.27,0.37
maharashtra,wardha,2014,-10.309756,1345341.463,0.37
maharashtra,wardha,2015,2.9849999,1452513.395,0.37
maharashtra,wardha,2016,-7.7108574,1596120.748,0.37
maharashtra,wardha,2017,11.760701,1661065.007,0.37
maharashtra,wardha,2018,-4.3580046,1728577.953,0.37
maharashtra,washim,2000,3.9771428,462181.6751,0.37
maharashtra,washim,2001,5.3400002,478508.6139,0.37
maharashtra,washim,2002,4.6857142,511507.164,0.37
maharashtra,washim,2004,3.885,599027.635,0.37
maharashtra,washim,2006,3.6700001,780279.6914,0.37
maharashtra,washim,2007,9.6199999,871095.9484,0.37
maharashtra,washim,2008,2.3499999,884778.7477,0.37
maharashtra,washim,2009,1.0133333,970265.197,0.37
maharashtra,washim,2014,-7.7280002,1345341.463,0.37
maharashtra,washim,2015,-6.8292308,1452513.395,0.37
maharashtra,washim,2016,-7.3035293,1596120.748,0.37
maharashtra,washim,2017,12.190615,1661065.007,0.37
maharashtra,washim,2018,-6.3355379,1728577.953,0.37
maharashtra,yavatmal,2000,2.0814285,462181.6751,0.37
maharashtra,yavatmal,2001,1.9749999,478508.6139,0.37
maharashtra,yavatmal,2002,2.1028571,511507.164,0.37
maharashtra,yavatmal,2004,2.9333334,599027.635,0.37
maharashtra,yavatmal,2005,4.4000001,685815.5489,0.37
maharashtra,yavatmal,2006,3.0333333,780279.6914,0.37
maharashtra,yavatmal,2007,2.8,871095.9484,0.37
maharashtra,yavatmal,2008,3.6703327,884778.7477,0.37
maharashtra,yavatmal,2009,7.7800002,970265.197,0.37
maharashtra,yavatmal,2012,1.6099999,1189710.84,0.37
maharashtra,yavatmal,2014,-10.025263,1345341.463,0.37
maharashtra,yavatmal,2015,-8.3971424,1452513.395,0.37
maharashtra,yavatmal,2016,-2.2906983,1596120.748,0.37
maharashtra,yavatmal,2017,10.116284,1661065.007,0.37
maharashtra,yavatmal,2018,-0.74884969,1728577.953,0.37
meghalaya,east garo hills,2005,0.24000001,11028.007,0.22
meghalaya,east garo hills,2006,0.37,11859.02165,0.22
meghalaya,east garo hills,2007,0.16,12232.10271,0.22
meghalaya,east garo hills,2008,0.2,13804.08389,0.22
meghalaya,east garo hills,2010,0.44,16143.05856,0.22
meghalaya,east garo hills,2014,-0.75999999,17892.85396,0.22
meghalaya,east garo hills,2015,-1.36,18330.23697,0.22
meghalaya,east garo hills,2016,0.0,19294.85847,0.22
meghalaya,east garo hills,2018,-0.93997723,20967.94975,0.22
meghalaya,east jaintia hills,2017,-5.3000002,19963.68498,0.22
meghalaya,east khasi hills,2005,0.40666667,11028.007,0.22
meghalaya,east khasi hills,2007,0.0,12232.10271,0.22
meghalaya,east khasi hills,2008,0.40000001,13804.08389,0.22
meghalaya,east khasi hills,2011,4.2800002,18028.02838,0.22
meghalaya,east khasi hills,2014,-0.26999998,17892.85396,0.22
meghalaya,east khasi hills,2015,-0.66000003,18330.23697,0.22
meghalaya,east khasi hills,2016,0.0,19294.85847,0.22
meghalaya,east khasi hills,2017,-0.27000001,19963.68498,0.22
meghalaya,east khasi hills,2018,-0.98120499,20967.94975,0.22
meghalaya,ri bhoi,2009,0.04458585,14691.29258,0.22
meghalaya,ri bhoi,2014,-0.23999999,17892.85396,0.22
meghalaya,ri bhoi,2015,-1.6799999,18330.23697,0.22
meghalaya,ri bhoi,2017,-0.028571382,19963.68498,0.22
meghalaya,ri bhoi,2018,-1.7052509,20967.94975,0.22
meghalaya,south garo hills,2006,0.40000001,11859.02165,0.22
meghalaya,west garo hills,2005,0.0,11028.007,0.22
meghalaya,west garo hills,2006,0.36000001,11859.02165,0.22
meghalaya,west garo hills,2007,1.6700001,12232.10271,0.22
meghalaya,west garo hills,2014,-1.2333333,17892.85396,0.22
meghalaya,west garo hills,2015,-0.68000001,18330.23697,0.22
meghalaya,west garo hills,2016,0.0,19294.85847,0.22
meghalaya,west garo hills,2017,-0.33333331,19963.68498,0.22
meghalaya,west garo hills,2018,-0.73750138,20967.94975,0.22
meghalaya,west jaintia hills,2006,0.22,11859.02165,0.22
meghalaya,west jaintia hills,2008,0.22,13804.08389,0.22
meghalaya,west jaintia hills,2014,-0.039999999,17892.85396,0.22
meghalaya,west jaintia hills,2015,4.1699996,18330.23697,0.22
meghalaya,west jaintia hills,2017,-0.72000003,19963.68498,0.22
meghalaya,west jaintia hills,2018,-1.5421163,20967.94975,0.22
meghalaya,west khasi hills,2017,-2.04,19963.68498,0.22
meghalaya,west khasi hills,2018,-0.69706082,20967.94975,0.22
nagaland,dimapur,2005,2.2079999,6799.863235,0.22
nagaland,dimapur,2006,3.1933334,7331.007948,0.22
nagaland,dimapur,2014,0.79666668,12406.40914,0.22
nagaland,dimapur,2015,-2.3099999,12599.69864,0.22
nagaland,dimapur,2016,0.0,13487.89379,0.22
nagaland,kohima,2005,6.9899998,6799.863235,0.22
nagaland,kohima,2006,2.78,7331.007948,0.22
odisha,anugul,2009,6.2249999,185167.8379,0.3
odisha,anugul,2012,3.9963636,216301.0722,0.3
odisha,anugul,2013,6.96,233121.874,0.3
odisha,anugul,2014,-1.298421,235930.7377,0.3
odisha,anugul,2015,-1.567,253191.6726,0.3
odisha,anugul,2016,3.5999999,293348.2482,0.3
odisha,anugul,2018,0.0,338339.411,0.3
odisha,balangir,2009,1.6657143,185167.8379,0.3
odisha,balangir,2012,1.6500001,216301.0722,0.3
odisha,balangir,2013,1.2986666,233121.874,0.3
odisha,balangir,2014,-0.5640741,235930.7377,0.3
odisha,balangir,2015,-2.0193443,253191.6726,0.3
odisha,balangir,2018,0.0,338339.411,0.3
odisha,baleshwar,2009,2.9942858,185167.8379,0.3
odisha,baleshwar,2012,0.88,216301.0722,0.3
odisha,baleshwar,2013,2.415,233121.874,0.3
odisha,baleshwar,2014,-1.9636364,235930.7377,0.3
odisha,baleshwar,2015,-0.015172405,253191.6726,0.3
odisha,baleshwar,2018,0.0,338339.411,0.3
odisha,bargarh,2009,2.5699999,185167.8379,0.3
odisha,bargarh,2012,0.75999999,216301.0722,0.3
odisha,bargarh,2013,0.81999999,233121.874,0.3
odisha,bargarh,2014,-2.7797015,235930.7377,0.3
odisha,bargarh,2015,-4.3114285,253191.6726,0.3
odisha,bargarh,2018,0.0,338339.411,0.3
odisha,bhadrak,2009,0.62857145,185167.8379,0.3
odisha,bhadrak,2012,1.33,216301.0722,0.3
odisha,bhadrak,2013,3.0171428,233121.874,0.3
odisha,bhadrak,2014,-2.1586666,235930.7377,0.3
odisha,bhadrak,2015,0.023157891,253191.6726,0.3
odisha,bhadrak,2018,0.0,338339.411,0.3
odisha,boudh,2009,1.6523076,185167.8379,0.3
odisha,boudh,2012,1.1777778,216301.0722,0.3
odisha,boudh,2013,2.9466667,233121.874,0.3
odisha,boudh,2014,-2.319535,235930.7377,0.3
odisha,boudh,2015,-5.2408333,253191.6726,0.3
odisha,boudh,2018,0.0,338339.411,0.3
odisha,cuttack,2009,1.74,185167.8379,0.3
odisha,cuttack,2012,6.0999999,216301.0722,0.3
odisha,cuttack,2013,1.0966667,233121.874,0.3
odisha,cuttack,2014,-0.94555557,235930.7377,0.3
odisha,cuttack,2015,-1.9106667,253191.6726,0.3
odisha,cuttack,2018,0.0,338339.411,0.3
